internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22680321,Anas crecca,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,crecca,,,,,"Linnaeus, 1758","Common Teal&#160;<em>A. crecca&#160;</em>(del Hoyo&#160;<em>et al.&#160;</em>2014) has been split into&#160;Common Teal&#160;<em>A. crecca </em>and Green-winged Teal&#160;<em>Anas carolinensis</em><em>&#160;</em>(Handbook of the Birds of the World and BirdLife International 2020).<br/>&#160;&#160;<br/>This change follows a revision to the scoring of the&#160;males' vertical white breast-side line, due to its role as a signal in display. As such the revised scoring is as follows:&#160;male&#160;<em>A. carolinensis</em>&#160;differs from <em>A. crecca</em>&#160;male in its vertical white breast-side line, replicated on rear flank (3),&#160;lack of white horizontal scapular stripe (2), and lack of narrow buff supercilium (above broad green “eyestripe”) (1); various other very minor differences cannot be scored (plumage characters capped at three), differences in measurements do not exist, behavioural differences are matters of frequency rather than type, and genetic evidence, while suggesting paraphyly involving&#160;<em>A. flavirostris</em>, indicates that hybridization is relatively widespread in Beringia (allow 1 for broad hybrid zone), indicating that&#160;<em>carolinensis&#160;</em>does warrant species status.&#160;<br/><br/>Aleutian race <em>nimia</em> remains treated as a synonym of a monotyic <em>A. crecca</em>."
22689690,Lyncornis macrotis,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Lyncornis,macrotis,,,,,"(Vigors, 1831)",<em>Lyncornis macrotis</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Eurostopodus</em>.
22692317,Rallina eurizonoides,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Rallina,eurizonoides,,,,,"(Lafresnaye, 1845)",
22727668,Ardea intermedia,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardea,intermedia,,,,,"Wagler, 1829","<p><em>Ardea intermedia</em>, <em>A. brachyrhyncha</em> and <em>A. plumifera</em> (del Hoyo and Collar 2014) were previously placed in the genus <em>Mesophoyx </em>and lumped as <em>M. intermedia</em> following Sibley and Monroe (1990, 1993).</p>"
22694956,Aviceda jerdoni,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Aviceda,jerdoni,,,,,"(Blyth, 1842)",
22695137,Haliaeetus albicilla,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Haliaeetus,albicilla,,,,,"(Linnaeus, 1758)",
61695117,Buteo buteo,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteo,buteo,,,,,"(Linnaeus, 1758)","<em>Buteo buteo</em>, <em>B. japonicus</em> and <em>B. refectus</em> (del Hoyo and Collar 2014) were previously lumped as <em>B. buteo</em> following Sibley and Monroe (1990, 1993)."
22682655,Upupa epops,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,UPUPIDAE,Upupa,epops,,,,,"Linnaeus, 1758",
22727124,Dendrocopos leucotos,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Dendrocopos,leucotos,,,,,"(Bechstein, 1803)","<p><em>Dendrocopos leucotos </em>and<em> D. owstoni </em>(del Hoyo and Collar 2014) were previously lumped as <em>D. leucotos </em>following Sibley and Monroe (1990, 1993).</p>"
22716826,Suthora nipalensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Suthora,nipalensis,,,,,"(Hodgson, 1837)",<p><em>Suthora nipalensis </em>(del Hoyo and Collar 2016) was previously listed as <em>Paradoxornis nipalensis</em>.</p>
22709591,Ficedula hodgsoni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,hodgsoni,,,,,"(Moore, 1854)","<p><em>Ficedula hodgsoni </em>(del Hoyo and Collar 2016) - Pygmy Blue-flycatcher - was previously placed in the genus <em>Muscicapella </em>following Sibley &amp; Monroe (1990, 1993). <em>Ficedula erithacus</em> (del Hoyo and Collar 2016) - Slaty-backed Flycatcher - was previously listed as<em> F. hodgsonii </em>following Sibley and Monroe (1990, 1993).</p>  <p>&#160;</p>"
22709406,Ficedula superciliaris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,superciliaris,,,,,"(Jerdon, 1840)",
22698350,Phoebastria nigripes,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebastria,nigripes,,,,,"(Audubon, 1849)",
1906,Apodemus pallipes,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,pallipes,,,,,"(Barrett-Hamilton, 1900)",Formerly included within <i>Apodemus uralensis</i> and prior to that under <i>A. sylvaticus</i>. <i>A. wardi</i> as considered to be conspecific with <i>A. pallipes</i>.
16724,Petaurista philippensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Petaurista,philippensis,,,,,"(Elliot, 1839)","<p>Until Corbet and Hill (1992) the forms here treated as <em>P. philippensis</em> were almost universally treated as conspecific with <em>P. petaurista</em> (e.g. Lekagul and McNeely 1977), meaning that much information concerning <em>P. </em>&#160;<em>philippensis</em> has been published under the name <em>P. petaurista</em>. Great care is, however, needed in determining what information refers to which species because the two (as here constituted) are widely sympatric. Even <em>Petaurista philippensis </em>possibly represents a complex of several similar species. Further studies are needed to clarify the taxonomic status of populations currently allocated to this species.</p>"
22682453,Buceros bicornis,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Buceros,bicornis,,,,,"Linnaeus, 1758",
22682437,Anthracoceros albirostris,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Anthracoceros,albirostris,,,,,"(Shaw & Nodder, 1807)",
12548,Macaca arctoides,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca,arctoides,,,,,"(I. Geoffroy, 1831)","<p>Morphological evidence suggests this is a species of the <em>sinica </em>species group. Two subspecies are considered, based on pelage variations namely the bright brown northern subspecies, <em>Macaca arctoides arctoides</em> and the black southern subspecies <em>Macaca arctoides melanota</em> (Koyabu <em>et al</em>. 2008) But in this assessment it is considered monotypic (Fooden 1971, Malaivijitnond and Hamada 2005). </p>"
19595,Rhinopithecus brelichi,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rhinopithecus,brelichi,,,,,"(Thomas, 1903)","It was formerly considered a subspecies of <em>Rhinopithecus roxellana</em>, but is now accepted as specifically distinct (Groves 2001)."
39792,Macaca leonina,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca,leonina,,,,,"(Blyth, 1863)","Until relatively recently, this species was classified as a subspecies of <em>Macaca nemestrina</em>. There is some hybridization with <em>M. nemestrina </em>in a small area of southern peninsular Thailand, and on the&#160; islands of Phuket and Yao Yai (Groves 2001).<br/><br/>Assigned to the <em>nemestrina </em>species group including <em>M. nemestrina</em>, <em>M. leonina</em>, <em>M. silenus</em>, <em>M. pagensis</em>. Restricted hybridization with <em>M. nemestrina </em>where their ranges are contiguous in peninsular Thailand. (Between 8° and 9°N) at the southern end of Isthmus of Kra."
186170680,Pipistrellus tenuis,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,tenuis,,,,,"(Temminck, 1840)","<em>Pipistrellus tenuis </em>probably represents a complex of several  similar  species. Further studies are needed to clarify the taxonomic  status of  populations currently allocated to this species. This taxon  was  traditionally assigned to the “<em>coromandra</em>” subgroup of “<em>pipistrellus</em>”  species group (e.g.: Corbet and Hill 1992). According to available  molecular genetic data (Roehrs <em>et al.</em> 2010, Benda <em>et al.</em> 2016, orig.), <em>P. tenuis</em>  is a part of genetic cluster of Oriental  pipistrelles. This cluster is  quite distinct from all the West  Palearctic pipistrelles and may be  referred to as “<em>javanicus</em>” species  group. The taxon <em>P. t. mimus</em>  Wroughton, 1899 now represents forms from  Indochina, Sri Lanka,  Pakistan and Afghanistan (Bates and Harrison 1997,  Simmons 2005,  Srinivasulu and Srinivasulu 2012, Benda and Gaisler  2015). The taxon <em>glaucillus </em>Wroughton,  1912, considered earlier as  distinct subspecies, is synonymized  following Sinha (1980) (Bates and  Harisson 1997, Srinivasulu and  Srinivasulu 2012). We follow the IUCN SSC  Chiroptera Specialist Group  (P. Racey pers. comm. 2008) in recognizing  <em>Pipistrellus murrayi </em>as distinct from <em>P. tenuis</em>. Benda and Gaisler  (2015) opine that this taxon represents a complex and needs a thorough  review."
186883321,Buergeria choui,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Buergeria,choui,,,,,"Matsui &amp; Tominaga, 2020","This species was recently separated from <em>Buergeria japonica</em> (Matsui and Tominaga, 2020)."
18725,Pteropus giganteus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,giganteus,,,,,"(Brünnich, 1782)","This taxon belongs to the vampyrus species group. Earlier included as  <em>Pteropus intermedius</em> Andersen, 1908 (Ellerman and Morrison-Scott 1951,  Corbet and Hill 1992) and listed under <em>Pteropus vampyrus </em>(Linnaeus,  1758) (Kloss 1916, 1919; Hill 1975; Lekagul and McNeely 1977; Honacki <em>et al.</em> 1982; Racey 1992; Koopman 1993; Nowak 1999)."
85199559,Eptesicus serotinus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,serotinus,,,,,"Schreber, 1774",
19596,Rhinopithecus roxellana,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rhinopithecus,roxellana,,,,,"(Milne-Edwards, 1870)","<p>The three presently recognized subspecies (roxellana, hubeiensis, qinlingensis) differ from one another mainly in tail length, as well as in certain features of skeletal structure and width of dental arch (Groves 2001). No genetic separation into distinct clades and therefore the sub-specific designation. </p>"
22041,Trachypithecus pileatus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Trachypithecus,pileatus,,,,,"(Blyth, 1843)","Four subspecies were recognized by Groves (2005), although their validity was in some doubt as it was thought that seasonal variation in pelage colour may account for at least some variation.&#160;This has been reviewed recently and distinct hair patterns have been used (Choudhury 2014).&#160;Choudhury (2014)&#160;recognizes&#160;three subspecies: <em>Trachypithecus pileatus pileatus</em>, <em>T. p. brahma</em> and <em>T. p. tenebricus</em>."
78017839,Bufo gargarizans,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,gargarizans,,,,,"Cantor, 1842","Fu <em>et al</em>. (2005) synonymized <em>Bufo andrewsi</em>, Ye <em>et al.</em> (1993) synonymized <em>Bufo minshanicus</em>, Zhan and Fu (2011) synonymized <em>Bufo tibetanu</em>s, Fei <em>et al.</em> (2009) synonymized <em>Bufo</em> <em>wolongensis</em>, and Fei <em>et al</em>. (2009) synonymized <em>Bufo kabischi</em> with <em>Bufo gargarizan</em>s (Frost 2015)."
2149,Arvicola amphibius,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Arvicola,amphibius,,,,,"(Linnaeus, 1758)","Linnaeus' <i>amphibius</i> and <i>terrestris</i>, both proposed in 1758 on the same page, are now considered conspecific by most researchers. As shown by Corbet (1978), <i>amphibius</i> has a priority over <i>terrestris</i>, based on Blasius (1857) as the first reviser. Recently, this species was split into <i>A. amphibius</i> and <i>A. scherman</i> (Panteleyev 2001, Wilson and Reeder 2005). <i>Arvicola amphibius</i> is larger, with shaggy pelage and ortodont incisors, and is associated with aquatic environment; <i>A. scherman</i> is smaller, with softer pelage, more reduced plantar and palmar tubercles, and the upper incisors strongly projecting forwards and has fossorial habits (Panteleyev 2001). Mitochondrial phylogeny based on sequences of 800 to 1,200 BP of the mitochondrial cytochrome b gene suggests taxonomy of <i>A. amphibius</i> group to be more complex: three main groups were distinguished within <i>A. amphibius</i>: (1) strictly fossorial water voles from the mountain regions of Europe, (2) aquatic and transitional populations living south of the Alps, and (3) a heterogeneous group of the remaining aquatic populations (Wust Saucy 1998)."
4007,Castor fiber,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CASTORIDAE,Castor,fiber,,,,,"Linnaeus, 1758",
40607,Hemiechinus auritus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,ERINACEIDAE,Hemiechinus,auritus,,,,,"(Gmelin, 1770)",
10751,Hystrix indica,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HYSTRICIDAE,Hystrix,indica,,,,,"Kerr, 1792",
13972,Mus musculus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mus,musculus,,,,,"Linnaeus, 1758",Includes <em>domesticus</em> as a subspecies (Wilson and Reeder 2005). All Philippine populations of <em>Mus</em> are now placed in the species <em>M. musculus</em> (subspecies <em>castaneus</em>) and the species is considered to be non-native (Marshall 1977).
14941,Nycticebus pygmaeus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Nycticebus,pygmaeus,,,,,"Bonhote, 1907","<span class=""apple-converted-space"">Pygmy Slow Lorises are distinct from other slow loris taxa on the basis of their relatively small size (360–580 g); naked black ears; black nose; the fur on the crown patch of the head is orangish to light brown and is diffuse to ears with eye patches rather than sharply forked. The form&#160;<em>intermedius</em>&#160;is here considered a synonym of&#160;<em>Nycticebus pygmaeus</em>. There is no evidence of hybridization, either in the wild or in museum specimens, between&#160;<em>N. bengalensis</em>&#160;and&#160;<em>N. pygmaeus</em>&#160;from localities where the two are sympatric. A distinct form of Pygmy Slow Loris has been identified in the south of Viet Nam, but more studies need to be done to confirm the taxonomic status of this subpopulation."
14519,Neofelis nebulosa,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Neofelis,nebulosa,,,,,"(Griffith, 1821)","<p>Classically considered a single species, the Clouded Leopard has been  split into two species. Based on analysis of mitochondrial DNA,  microsatellites and morphology, <em>Neofelis nebulosa</em> is restricted to  mainland Southeast Asia, and <em>N. diardi</em> is found on the islands of  Sumatra and Borneo (Buckley-Beason <em>et al.</em> 2006, Kitchener <em>et al.</em> 2006, Wilting <em>et al.</em> 2007). The subspecific classification of <em>Neofelis nebulosa</em> needs further analyses (Kitchener <em>et al.</em>  2017). In addition to the nominate form two subspecies of Mainland  Clouded Leopard have been described: <em>N. n. macrosceloides </em>(Hodgson in  Gray, 1853, pl. 38) from Nepal, Northeast India, and Bhutan and (the  presumably extinct) <em>N. n. brachyura</em> (Swinhoe, 1862, 352, pl. 43) from  Taiwan. However, the recent review of wild cat taxonomy felt there was  insufficient evidence for these two subspecies and proposed to keep <em>N.  nebulosa</em> as monotypic until there was further evidence for  subspecification (Kitchener <em>et al.</em> 2017).</p>"
134817215,Delphinus delphis,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Delphinus,delphis,,,,,"Linnaeus, 1758","<p>Until recently, two species were recognised in the genus <em>Delphinus</em>: the Short-beaked Common Dolphin (<em>D. delphis</em>) and the Long-beaked Common Dolphin (<em>D. capensis</em>), as described by Heyning and Perrin (1994). The morphological differences between <em>D. delphis </em>and <em>D. capensis</em> in the North Pacific (Heyning and Perrin 1994) were supported by molecular evidence from both mitochondrial and nuclear markers (Rosel<em> et al.</em> 1994). However, the genus exhibits a great deal of morphological variation globally and the criteria used to distinguish between the two species in the North Pacific appear not to apply elsewhere (Best 2007). In South Africa, Samaai <em>et al. </em>(2005) found that based on skull morphology the majority of specimens belonged to<em> D. capensis</em>, however two specimens were within the range for<em> D. delphis</em> from the North Pacific, and a third specimen fell between the ranges for<em> D. delphis </em>and <em>D. capensis </em>(Samaai<em> et al.</em> 2005). The same molecular markers that were used to differentiate the two sympatric species in the North Pacific failed to reveal any genetic distinction between the described morphotypes in South Africa (Best 2007).<br/><br/>Subsequently, Cunha <em>et al.</em> (2015), in a global analysis of <em>Delphinus</em> which included nine specimens from the west coast of South Africa (eastern South Atlantic), concluded that all specimens analysed from the Atlantic Ocean belonged to <em>D. delphis, </em>and that<em> D. capensis</em> was not a genetically valid species.<br/><br/>In 2016 the Society for Marine Mammalogy Committee on Taxonomy removed <em>Delphinus capensis</em> from its accepted list of marine mammal species and now recognises all Common Dolphins globally as belonging to a single species, <em>Delphinus delphis</em> (Committee on Taxonomy 2020). It recognises the following subspecies:</p>  <ul>  <li><em>D. d. delphis&#160;</em>Linnaeus, 1758. Common Dolphin</li>  <li><em>D. d. bairdii&#160;</em>Dall, 1873. Eastern North Pacific Long-beaked Common Dolphin</li>  <li><em>D. d. ponticus&#160;</em>Barabash, 1935. Black Sea Common Dolphin</li>  <li><em>D. d. tropicalis&#160;</em>van Bree, 1971.      Indo-Pacific Common Dolphin</li> </ul>  <p>Cunha <em>et al.</em> (2015) noted that because the sympatric or parapatric Long-beaked and Short-beaked Common Dolphins off California in the eastern North Pacific appear not to interbreed, the Long-beaked Common Dolphins might eventually be described and recognised as a separate species,&#160;<em>D. bairdii.</em> Some researchers have considered the Long-beaked Common Dolphins in the Indo-Pacific, which has an exceptionally long beak, to constitute a separate species, <em>D. tropicalis</em> (Van Bree and Gallagher 1978; Rice 1998). However, another morphometric study concluded that that form should be considered a subspecies (Jefferson and Van Waerebeek 2002) and it is currently recognised as such,&#160;<em>D. delphis tropicalis.</em><br/><br/>The non-concordance of morphological and genetic data for Common Dolphins has caused much confusion and a rigorous global taxonomic study of the genus is needed. Further phylogenetic analyses are necessary to resolve the controversies surrounding the classification and nomenclature<em>. </em>More changes to <em>Delphinus</em> taxonomy should be expected<em>.</em><em></em></p><em></em>"
